title,released,rating,ratings_count,genres,platforms
alone in the dark,2024-03-20,RATED M FOR MATURE,37,Action,PlayStation 5
alone in the dark the new nightmare,2001-05-18,RATED M FOR MATURE,63,Action,Dreamcast
alone with you,2016-08-23,RATED T FOR TEEN,13,Adventure,PlayStation 4
alpha polaris a horror adventure game,2015-10-21,RATED M FOR MATURE,16,Adventure,PC
alpha protocol,2010-04-08,RATED M FOR MATURE,440,Action,PC
altered beast ,1988-11-27,RATED T FOR TEEN,72,Action,Commodore / Amiga
altered beast ,2005-01-27,RATED T FOR TEEN,19,Action,PlayStation 2
american fugitive,2019-05-20,RATED M FOR MATURE,74,Action,PC
american mcgees alice,2000-11-01,RATED M FOR MATURE,223,Action,PC
american wasteland,2005-11-22,RATED T FOR TEEN,8,Action,Xbox 360
americas army proving grounds,2013-08-29,RATED T FOR TEEN,86,Action,PlayStation 4
amnesia memories,2015-08-24,RATED T FOR TEEN,74,Adventure,Android
amnesia rebirth,2020-10-20,RATED M FOR MATURE,163,Action,PlayStation 4
amnesia the dark descent,2010-09-08,RATED M FOR MATURE,1191,Action,Linux
among the sleep,2014-05-28,RATED T FOR TEEN,209,Adventure,PlayStation 4
amped 3,2005-11-15,RATED T FOR TEEN,13,Action,Xbox 360
amy,2012-01-10,RATED M FOR MATURE,19,Action,PC
an elder scrolls legend battlespire,1997-01-01,RATED M FOR MATURE,11,Action,PC
anachronox,2001-06-26,RATED T FOR TEEN,83,Action,PC
anarchy reigns,2012-07-05,RATED M FOR MATURE,31,Action,Xbox 360
ancestors,2018-05-22,RATED M FOR MATURE,64,Strategy,Nintendo Switch
ancestors the humankind odyssey,2019-08-26,RATED T FOR TEEN,129,Action,PC
angel legion,2020-01-02,RATED T FOR TEEN,0,Adventure,PC
anima gate of memories,2016-06-01,RATED T FOR TEEN,23,Action,macOS
animal crossing,2001-04-14,RATED E FOR EVERYONE,90,RPG,Nintendo 64
animal crossing city folk,2008-11-16,RATED E FOR EVERYONE,66,Simulation,Wii
animal crossing new horizons,2020-03-20,RATED E FOR EVERYONE,732,Simulation,Nintendo Switch
animal crossing new leaf,2012-11-08,RATED E FOR EVERYONE,279,Simulation,Nintendo 3DS
animal crossing pocket camp,2017-11-21,RATED E FOR EVERYONE,112,Strategy,iOS
animal crossing wild world,2005-12-05,RATED E FOR EVERYONE,115,Casual,Wii U
animation throwdown the quest for cards,2016-09-14,RATED M FOR MATURE,34,Adventure,iOS
annas quest,2015-07-02,RATED T FOR TEEN,66,Adventure,macOS
anno 1800,2019-04-16,RATED T FOR TEEN,162,Strategy,PC
anomaly defenders,2014-05-28,RATED E FOR EVERYONE,27,Action,Android
anomaly korea,2012-12-20,RATED T FOR TEEN,49,Action,iOS
anomaly warzone earth mobile campaign,2013-11-05,RATED T FOR TEEN,32,Action,PC
another eden,2019-01-28,RATED T FOR TEEN,5,Adventure,PC
another lost phone lauras story,2017-09-20,RATED M FOR MATURE,21,Adventure,Nintendo Switch
another world,1991-01-01,RATED T FOR TEEN,190,Adventure,Apple II
another world – 20th anniversary edition,2011-09-22,RATED T FOR TEEN,126,Action,PlayStation 4
anoxemia,2015-01-16,RATED M FOR MATURE,22,Adventure,Xbox One
anthem,2019-02-22,RATED T FOR TEEN,512,Action,Xbox One
antihero,2017-07-09,RATED T FOR TEEN,27,Strategy,macOS
ao tennis 2,2020-01-09,RATED E FOR EVERYONE,28,Sports,PlayStation 4
aozora meikyuu,2016-01-27,RATED AO FOR ADULTS ONLY,5,Adventure,macOS
apb reloaded,2011-12-06,RATED AO FOR ADULTS ONLY,242,Action,Xbox One
ape escape,1999-05-31,RATED E FOR EVERYONE,40,Platformer,PlayStation 5
ape escape 2,2016-08-02,RATED E FOR EVERYONE,56,Platformer,PlayStation 4
apex legends,2019-02-04,RATED T FOR TEEN,2320,Action,PlayStation 4
apocalipsis the tree of the knowledge of good and evil,2018-10-23,RATED T FOR TEEN,9,Adventure,PC
apollo justice ace attorney,2007-04-12,RATED T FOR TEEN,105,Action,Nintendo DS
apotheon,2015-02-02,RATED T FOR TEEN,328,Action,PlayStation 4
aragami,2016-10-03,RATED M FOR MATURE,217,Action,Xbox One
aragami 2,2021-09-17,RATED M FOR MATURE,74,Action,PlayStation 5
arcade spirits,2018-04-17,RATED T FOR TEEN,7,Adventure,Linux
arcanum of steamworks and magick obscura,2001-08-21,RATED T FOR TEEN,306,RPG,PC
archeage,2015-03-26,RATED M FOR MATURE,100,RPG,PC
archeblade,2014-04-25,RATED T FOR TEEN,81,Fighting,PC
arizona sunshine,2016-12-06,RATED AO FOR ADULTS ONLY,81,Action,PlayStation 4
ark survival of the fittest,2016-03-15,RATED T FOR TEEN,497,Action,Android
arma 3,2013-09-12,RATED M FOR MATURE,374,Action,PC
arma cold war assault,2001-08-29,RATED M FOR MATURE,206,Action,PC
arma cold war assault maclinux,2017-03-14,RATED M FOR MATURE,10,Action,Linux
arma combat operations,2008-03-12,RATED M FOR MATURE,7,Action,PC
arma gold edition,2011-07-13,RATED M FOR MATURE,52,Action,PC
arma ii,2009-06-18,RATED M FOR MATURE,285,Action,PC
arma ii dayz mod,2013-02-21,RATED M FOR MATURE,110,Action,PC
arma ii operation arrowhead,2010-06-29,RATED AO FOR ADULTS ONLY,221,Action,PC
armed and dangerous,2003-12-01,RATED M FOR MATURE,37,Action,Xbox
armello,2015-09-01,RATED T FOR TEEN,204,Adventure,Xbox One
armored core vi fires of rubicon,2023-08-25,RATED T FOR TEEN,63,Action,PC
army men rts,2002-03-27,RATED T FOR TEEN,24,Action,PC
army of two,2008-03-04,RATED M FOR MATURE,137,Action,PlayStation 3
army of two the 40th day,2010-01-08,RATED M FOR MATURE,157,Action,PlayStation 3
army of two the devil’s cartel,2013-03-01,RATED M FOR MATURE,51,Action,Xbox 360
arx fatalis,2002-11-11,RATED M FOR MATURE,157,Action,Xbox
as dusk falls,2022-07-18,RATED M FOR MATURE,142,Adventure,PC
ascendant,2014-05-12,RATED T FOR TEEN,32,Action,PlayStation 4
asdivine hearts,2014-10-30,RATED T FOR TEEN,7,Adventure,Android
aseprite,2014-06-06,RATED E FOR EVERYONE,18,Casual,PC
ash of gods,2018-03-23,RATED T FOR TEEN,87,Action,PC
ashen,2018-12-07,RATED T FOR TEEN,215,Action,PC
asphalt 8 airborne,2013-08-22,RATED T FOR TEEN,82,Racing,macOS
assassins creed,2007-11-13,RATED M FOR MATURE,1885,Action,PlayStation 3
assassins creed bloodlines,2009-11-17,RATED M FOR MATURE,154,Action,PSP
assassins creed chronicles,2016-02-09,RATED T FOR TEEN,61,Action,Xbox One
assassins creed freedom cry,2014-02-18,RATED M FOR MATURE,478,Action,Xbox One
assassins creed ii,2009-11-17,RATED M FOR MATURE,2750,Action,Xbox 360
assassins creed iii liberation,2012-10-30,RATED M FOR MATURE,193,Action,PS Vita
assassins creed iii remastered,2019-03-29,RATED M FOR MATURE,383,Action,Xbox One
assassins creed mirage,2023-10-05,RATED AO FOR ADULTS ONLY,76,Action,iOS
assassins creed odyssey,2018-10-05,RATED M FOR MATURE,1973,Action,PlayStation 4
assassins creed origins,2017-10-27,RATED M FOR MATURE,1974,Action,Xbox One
assassins creed revelations,2011-11-15,RATED M FOR MATURE,1364,Action,PlayStation 3
assassins creed syndicate,2015-10-13,RATED M FOR MATURE,1440,Action,PlayStation 4
assassins creed unity,2014-11-11,RATED M FOR MATURE,1624,Action,PlayStation 4
assassin’s creed brotherhood,2010-11-16,RATED M FOR MATURE,1606,Action,macOS
assassin’s creed chronicles china,2015-04-21,RATED T FOR TEEN,273,Action,PlayStation 4
assassin’s creed chronicles india,2016-01-12,RATED T FOR TEEN,120,Action,Xbox One
assassin’s creed chronicles russia,2016-02-09,RATED T FOR TEEN,111,Action,PlayStation 4
assassin’s creed iii,2012-10-30,RATED M FOR MATURE,2056,Action,Wii U
assassin’s creed iv black flag,2013-10-29,RATED M FOR MATURE,2481,Action,Xbox 360
assassin’s creed liberation hd,2013-11-13,RATED M FOR MATURE,265,Action,Xbox 360
assassin’s creed rogue,2014-11-11,RATED M FOR MATURE,720,Action,Xbox 360
assassin’s creed rogue remastered,2018-03-20,RATED M FOR MATURE,106,Action,PlayStation 4
assassin’s creed the ezio collection,2016-11-15,RATED M FOR MATURE,143,Action,Nintendo Switch
assault heroes,2006-12-13,RATED T FOR TEEN,19,Action,PC
assetto corsa competizione,2018-09-12,RATED E FOR EVERYONE,70,Simulation,PlayStation 4
astral chain,2019-08-30,RATED T FOR TEEN,271,Action,Nintendo Switch
astro bot rescue mission,2018-10-02,RATED T FOR TEEN,159,Adventure,PlayStation 4
astro boy edge of time,2017-06-19,RATED E FOR EVERYONE,3,Adventure,PC
astrologaster,2019-05-02,RATED T FOR TEEN,19,Adventure,macOS
astroneer,2019-02-06,RATED E FOR EVERYONE,495,Adventure,Nintendo Switch
asuras wrath,2012-02-21,RATED T FOR TEEN,151,Action,PlayStation 3
atelier ryza 2 lost legends & the secret fairy,2021-01-26,RATED T FOR TEEN,16,Adventure,Nintendo Switch
atelier ryza ever darkness & the secret hideout,2019-10-26,RATED T FOR TEEN,35,Adventure,PlayStation 4
atlantis 2 beyond atlantis,1999-11-15,RATED T FOR TEEN,8,Adventure,PC
atlas fallen,2023-08-09,RATED T FOR TEEN,25,Action,PC
atomic heart,2023-02-21,RATED M FOR MATURE,497,Action,PlayStation 5
attack on titan  aot wings of freedom,2016-02-18,RATED AO FOR ADULTS ONLY,72,Action,Xbox One
attack on titan 2,2018-04-18,RATED M FOR MATURE,61,Action,PS Vita
aura fate of the ages,2004-06-24,RATED E FOR EVERYONE,19,Adventure,PC
aura kingdom,2014-07-24,RATED T FOR TEEN,89,Adventure,PC
autobahn police simulator,2015-08-26,RATED T FOR TEEN,53,Simulation,iOS
automachef,2019-07-23,RATED E FOR EVERYONE,45,Simulation,Nintendo Switch
avicii invector,2019-12-09,RATED T FOR TEEN,22,Action,PlayStation 4
awesomenauts,2012-05-01,RATED T FOR TEEN,412,Action,PlayStation 3
axiom verge,2015-03-31,RATED T FOR TEEN,279,Action,Nintendo Switch
axiom verge 2,2021-08-11,RATED T FOR TEEN,29,Action,Linux
aztez,2017-08-01,RATED E FOR EVERYONE,19,Action,PC
babylons fall,2022-03-03,RATED T FOR TEEN,12,Action,PlayStation 4
back 4 blood,2021-10-07,RATED M FOR MATURE,308,Action,Xbox Series S/X
back to the future the game,2010-12-21,RATED T FOR TEEN,254,Action,PlayStation 3
bad mojo redux,2004-12-08,RATED M FOR MATURE,18,Adventure,PC
bad north,2016-11-16,RATED T FOR TEEN,136,Action,Nintendo Switch
bad north jotunn edition,2019-10-15,RATED T FOR TEEN,50,Action,iOS
badlanders,2020-10-22,RATED T FOR TEEN,8,Action,iOS
baldurs gate,1998-12-21,RATED T FOR TEEN,167,RPG,iOS
baldurs gate dark alliance,2001-12-02,RATED T FOR TEEN,49,Action,Linux
baldurs gate enhanced edition,2012-11-28,RATED T FOR TEEN,301,RPG,iOS
baldurs gate ii enhanced edition,2013-11-15,RATED T FOR TEEN,224,RPG,Xbox One
baldurs gate ii enhanced edition,2013-11-15,RATED T FOR TEEN,224,RPG,Xbox One
baldurs gate ii shadows of amn,2000-09-21,RATED T FOR TEEN,143,RPG,Android
baldurs gate iii,2023-08-03,RATED M FOR MATURE,538,Adventure,macOS
balloon fight ,1985-01-22,RATED E FOR EVERYONE,70,Action,Nintendo 3DS
banished,2014-02-17,RATED T FOR TEEN,300,Strategy,PC
banishers ghosts of new eden,2024-02-12,RATED T FOR TEEN,34,Action,PlayStation 5
banjokazooie,1998-05-31,RATED E FOR EVERYONE,317,Action,Nintendo 64
banjotooie,2000-11-20,RATED E FOR EVERYONE,121,Action,Xbox 360
bankshot billiards 2,2010-04-27,RATED E FOR EVERYONE,13,Sports,Xbox 360
banner saga trilogy,2018-07-26,RATED T FOR TEEN,56,Action,PlayStation 4
banzai pecan the last hope for the young century,2015-01-26,RATED M FOR MATURE,3,Action,PC
barrier x,2016-05-27,RATED E FOR EVERYONE,63,Action,PC
batman arkham asylum,2009-08-25,RATED T FOR TEEN,2203,Action,Nintendo Switch
batman arkham city,2011-10-18,RATED T FOR TEEN,2056,Action,PlayStation 3
batman arkham city  game of the year edition,2012-09-07,RATED T FOR TEEN,1419,Action,PlayStation 4
batman arkham knight,2015-06-23,RATED M FOR MATURE,2543,Action,PC
batman arkham origins,2013-10-25,RATED T FOR TEEN,1523,Action,PlayStation 3
batman arkham origins blackgate,2013-10-25,RATED T FOR TEEN,88,Action,PS Vita
batman arkham origins blackgate  deluxe edition,2014-04-01,RATED T FOR TEEN,133,Action,Wii U
batman arkham vr,2016-10-11,RATED M FOR MATURE,110,Action,PlayStation 4
batman return to arkham,2016-10-18,RATED T FOR TEEN,142,Action,PlayStation 4
batman the enemy within,2017-08-08,RATED M FOR MATURE,404,Action,PlayStation 4
batman the telltale series,2016-08-02,RATED M FOR MATURE,399,Adventure,Xbox 360
battle academy,2012-02-24,RATED M FOR MATURE,6,Strategy,Xbox 360
battle chasers nightwar,2017-10-03,RATED T FOR TEEN,235,RPG,Nintendo Switch
battle islands,2013-12-12,RATED T FOR TEEN,53,RPG,Xbox One
battle islands commanders,2017-02-14,RATED T FOR TEEN,23,Action,Android
battle realms + winter of the wolf,2002-11-10,RATED T FOR TEEN,46,Strategy,PC
battle vs chess,2011-05-16,RATED T FOR TEEN,35,Strategy,PC
battleblock theater,2013-04-03,RATED T FOR TEEN,887,Action,Xbox 360
battleborn,2016-05-02,RATED T FOR TEEN,188,Action,Xbox One
battlefield 1942,2002-09-10,RATED T FOR TEEN,195,Action,PC
battlefield 1943,2009-07-08,RATED T FOR TEEN,165,Action,Xbox 360
battlefield 2,2005-06-21,RATED T FOR TEEN,208,Action,PC
battlefield 2 modern combat,2005-10-24,RATED T FOR TEEN,55,Action,PlayStation 2
battlefield 2042,2021-11-12,RATED M FOR MATURE,275,Action,Xbox One
battlefield 2142,2006-10-17,RATED T FOR TEEN,94,Action,PC
battlefield 3,2011-10-25,RATED M FOR MATURE,1294,Action,PlayStation 3
battlefield 4,2013-10-29,RATED M FOR MATURE,1516,Shooter,PC
battlefield bad company,2008-06-23,RATED T FOR TEEN,293,Action,Xbox 360
battlefield bad company 2,2010-03-02,RATED M FOR MATURE,865,Action,Xbox 360
battlefield hardline,2015-03-17,RATED M FOR MATURE,658,Action,PC
battlefield v,2018-11-20,RATED M FOR MATURE,945,Action,PC
battlefield vietnam,2004-03-14,RATED T FOR TEEN,79,Action,PC
battlestations midway,2007-01-30,RATED T FOR TEEN,44,Action,PC
battlestations pacific,2009-05-12,RATED T FOR TEEN,52,Action,PC
battlezone,2017-05-11,RATED T FOR TEEN,16,Action,PC
bayonetta,2009-06-23,RATED M FOR MATURE,1115,Action,PlayStation 4
bayonetta 2,2014-09-20,RATED M FOR MATURE,322,Action,Wii U
bdsm big drunk satanic massacre,2019-10-10,RATED M FOR MATURE,17,Action,Nintendo Switch
beach bounce,2015-08-14,RATED M FOR MATURE,8,Adventure,Linux
beacon pines,2022-09-22,RATED T FOR TEEN,32,Adventure,PC
beat saber,2019-05-21,RATED T FOR TEEN,602,Action,PC
beatbuddy tale of the guardians,2013-08-05,RATED E FOR EVERYONE,57,Action,Xbox One
beautiful desolation,2020-02-26,RATED AO FOR ADULTS ONLY,43,Adventure,PlayStation 4
beautiful katamari,2010-02-15,RATED E FOR EVERYONE,45,Action,Xbox 360
bee simulator,2019-11-12,RATED E FOR EVERYONE,16,Simulation,PlayStation 4
behold the kickmen,2017-07-20,RATED M FOR MATURE,2,Action,Nintendo Switch
beholder,2016-11-08,RATED T FOR TEEN,677,Adventure,Nintendo Switch
beholder 2,2018-12-04,RATED M FOR MATURE,145,Adventure,Nintendo Switch
bejeweled 2,2004-11-05,RATED E FOR EVERYONE,56,Puzzle,PlayStation 3
bendy and the ink machine,2017-04-27,RATED T FOR TEEN,136,Action,Android
beneath a steel sky,1994-04-10,RATED T FOR TEEN,222,Adventure,Commodore / Amiga
berserk and the band of the hawk,2016-10-27,RATED AO FOR ADULTS ONLY,52,Action,PC
beyond a steel sky,2020-07-15,RATED T FOR TEEN,31,Action,PlayStation 5
beyond blue,2020-06-11,RATED E FOR EVERYONE,22,Adventure,Linux
beyond divinity,2004-04-26,RATED T FOR TEEN,174,Action,PC
beyond good & evil,2003-11-11,RATED T FOR TEEN,494,Action,GameCube
beyond good & evil hd,2011-03-02,RATED T FOR TEEN,171,Action,PlayStation 3
beyond two souls,2013-10-07,RATED M FOR MATURE,1692,Action,PC
big bang empire,2016-08-23,RATED M FOR MATURE,11,Adventure,PC
binary domain,2012-02-16,RATED M FOR MATURE,534,Action,PC
bio inc redemption,2018-03-08,RATED T FOR TEEN,32,Strategy,PC
biomutant,2021-05-25,RATED T FOR TEEN,225,Action,PC
bionic commando ,2009-05-18,RATED M FOR MATURE,181,Action,PC
bionic commando rearmed,2008-08-14,RATED AO FOR ADULTS ONLY,117,Action,PC
bioshock,2007-08-21,RATED M FOR MATURE,3220,Action,PlayStation 3
bioshock 2 minervas den,2010-08-23,RATED M FOR MATURE,72,Action,Xbox 360
bioshock 2 remastered,2016-09-15,RATED M FOR MATURE,962,Action,PlayStation 4
bioshock infinite,2013-03-26,RATED M FOR MATURE,3991,Action,PlayStation 4
bioshock infinite burial at sea  episode one,2013-11-12,RATED M FOR MATURE,205,Action,PlayStation 4
bioshock infinite burial at sea  episode two,2014-03-25,RATED M FOR MATURE,195,Action,PC
bioshock remastered,2016-09-15,RATED M FOR MATURE,1363,Shooter,PlayStation 4
bioshock the collection,2016-09-13,RATED M FOR MATURE,211,Action,PlayStation 4
biped,2020-03-26,RATED E FOR EVERYONE,71,Action,Nintendo Switch
bittrip beat,2009-03-15,RATED E FOR EVERYONE,81,Action,Wii
bittrip fate,2010-05-16,RATED E FOR EVERYONE,26,Action,Wii
bittrip flux,2011-02-27,RATED E FOR EVERYONE,16,Action,Wii
bittrip presents runner2 future legend of rhythm alien,2013-02-25,RATED T FOR TEEN,187,Action,PS Vita
bittrip runner,2010-05-16,RATED E FOR EVERYONE,253,Action,Wii
black,2006-02-24,RATED M FOR MATURE,101,Shooter,Xbox
black & white 2,2005-10-04,RATED T FOR TEEN,112,Strategy,PC
black desert online,2014-12-01,RATED T FOR TEEN,607,Action,Xbox One
black mirror ,2017-11-28,RATED M FOR MATURE,60,Adventure,PlayStation 4
black mirror i,2003-10-20,RATED M FOR MATURE,94,Adventure,Linux
black mirror ii reigning evil,2011-02-08,RATED T FOR TEEN,54,Adventure,PC
black mirror iii final fear,2011-02-04,RATED M FOR MATURE,51,Adventure,PC
black squad,2017-07-28,RATED E FOR EVERYONE,238,Action,PC
black squad,2017-07-28,RATED E FOR EVERYONE,238,Action,PC
blacklight retribution,2012-04-03,RATED T FOR TEEN,235,Action,PlayStation 4
blacklight tango down,2010-07-07,RATED T FOR TEEN,10,Action,PC
blacksad under the skin,2019-11-05,RATED M FOR MATURE,128,Adventure,Nintendo Switch
blacksite,2007-11-12,RATED T FOR TEEN,19,Action,Xbox 360
blackwake,2017-02-24,RATED M FOR MATURE,93,Action,macOS
blackwell unbound,2012-01-13,RATED T FOR TEEN,64,Adventure,iOS
blade & soul,2012-06-30,RATED M FOR MATURE,61,RPG,PC
blade kitten,2010-09-21,RATED T FOR TEEN,33,Action,PlayStation 3
blade runner,1997-11-21,RATED T FOR TEEN,43,Adventure,Linux
blade runner 9732,2018-01-07,RATED AO FOR ADULTS ONLY,41,Casual,PC
bladed fury,2018-12-18,RATED T FOR TEEN,26,Action,PC
blades of time,2012-03-06,RATED M FOR MATURE,98,Action,macOS
bladestorm nightmare,2015-01-29,RATED T FOR TEEN,13,Action,PlayStation 4
blake stone aliens of gold,1993-12-05,RATED M FOR MATURE,19,Action,Classic Macintosh
blasphemous,2019-09-09,RATED M FOR MATURE,530,Action,Xbox One
blasphemous ii,2023-08-23,RATED M FOR MATURE,47,Action,PC
blazblue,2009-07-20,RATED T FOR TEEN,21,Fighting,Xbox 360
blazblue calamity trigger,2010-02-25,RATED T FOR TEEN,70,Action,PS Vita
blazblue central fiction,2016-11-01,RATED T FOR TEEN,50,Action,PlayStation 3
blazblue chrono phantasma extend,2015-04-23,RATED T FOR TEEN,52,Action,PC
blazblue cross tag battle,2018-05-31,RATED T FOR TEEN,55,Action,PlayStation 4
blazing chrome,2019-07-11,RATED T FOR TEEN,110,Action,PC
bleach brave souls,2016-01-13,RATED T FOR TEEN,12,Action,PC
bleed,2012-12-12,RATED T FOR TEEN,68,Action,Xbox One
bleeding edge,2020-03-24,RATED T FOR TEEN,86,Action,Xbox One
blightbound,2021-07-27,RATED T FOR TEEN,7,Action,Xbox One
blitzkrieg 2 anthology,2008-02-21,RATED M FOR MATURE,32,Strategy,PC
blitzkrieg anthology,2005-10-08,RATED M FOR MATURE,35,Strategy,PC
blood,1997-03-07,RATED M FOR MATURE,157,Action,PC
blood & truth,2019-05-28,RATED M FOR MATURE,64,Action,PlayStation 4
blood 2 the blood group,1998-10-30,RATED M FOR MATURE,23,Shooter,PC
blood bowl 2,2015-09-22,RATED T FOR TEEN,91,Strategy,PlayStation 4
blood bowl legendary edition,2010-10-28,RATED T FOR TEEN,72,Strategy,PC
blood fresh supply,2019-05-08,RATED M FOR MATURE,95,Action,PC
blood of the werewolf,2013-07-10,RATED T FOR TEEN,20,Action,PlayStation 3
blood omen legacy of kain,1996-11-01,RATED M FOR MATURE,55,Action,PlayStation
bloodbath kavkaz,2015-04-20,RATED AO FOR ADULTS ONLY,54,Action,macOS
bloodborne,2015-03-24,RATED M FOR MATURE,2376,Action,PlayStation 4
bloodnet,1993-01-01,RATED T FOR TEEN,9,Adventure,Commodore / Amiga
bloodrayne,2002-10-15,RATED M FOR MATURE,253,Action,GameCube
bloodrayne 2,2004-10-12,RATED M FOR MATURE,187,Action,Xbox 360
bloodrayne betrayal,2011-09-06,RATED T FOR TEEN,40,Action,PlayStation 3
bloodroots,2020-02-28,RATED M FOR MATURE,43,Action,PlayStation 4
bloodstained curse of the moon 2,2020-07-10,RATED T FOR TEEN,19,Action,Nintendo Switch
bloodstained ritual of the night,2019-06-18,RATED T FOR TEEN,435,Action,Xbox One
bloody good time,2010-10-27,RATED T FOR TEEN,32,Action,Xbox 360
blue dragon,2008-01-01,RATED T FOR TEEN,84,RPG,Xbox 360
blue reflection,2017-09-26,RATED T FOR TEEN,25,RPG,PlayStation 4
blues and bullets,2015-07-22,RATED M FOR MATURE,39,Adventure,Linux
bodycount,2011-08-30,RATED M FOR MATURE,19,Action,Xbox 360
bohemian killing,2016-07-21,RATED T FOR TEEN,11,Adventure,Nintendo Switch
bomberman live,2007-01-14,RATED E FOR EVERYONE,13,Action,Xbox 360
bombinator,2017-05-05,RATED E FOR EVERYONE,2,Action,PC
bombshell,2016-01-28,RATED M FOR MATURE,13,Action,macOS
bonelab,2022-09-29,RATED M FOR MATURE,10,Action,PC
boobs saga,2018-12-07,RATED AO FOR ADULTS ONLY,31,Action,PC
boogerman a pick and flick adventure,1996-01-25,RATED E FOR EVERYONE,72,Platformer,Genesis
book of demons,2018-12-13,RATED T FOR TEEN,144,Action,PlayStation 4
boom boom rocket,2007-04-11,RATED E FOR EVERYONE,39,Action,Xbox 360
booty calls,2018-07-05,RATED AO FOR ADULTS ONLY,17,RPG,PC
borderlands,2009-10-20,RATED AO FOR ADULTS ONLY,2025,Action,PC
borderlands 2,2012-09-18,RATED M FOR MATURE,3157,Action,PlayStation 3
borderlands 3,2019-09-13,RATED M FOR MATURE,876,Action,Nintendo Switch
borderlands game of the year enhanced,2019-04-03,RATED M FOR MATURE,1008,Action,PC
boreal blade,2019-08-28,RATED M FOR MATURE,5,Action,Nintendo Switch
bound by flame,2014-05-06,RATED M FOR MATURE,161,Action,Xbox One
boyfriend dungeon,2021-08-11,RATED T FOR TEEN,45,Simulation,Nintendo Switch
bramble the mountain king,2023-04-27,RATED M FOR MATURE,70,Adventure,PlayStation 5
braveland pirate,2015-09-14,RATED T FOR TEEN,27,Adventure,Linux
braveland wizard,2014-12-03,RATED T FOR TEEN,30,Adventure,iOS
breach,1986-12-31,RATED T FOR TEEN,46,Action,PC
breach & clear,2013-07-18,RATED T FOR TEEN,42,Action,PS Vita
breathedge,2021-02-25,RATED T FOR TEEN,259,Action,PC
brigador uparmored edition,2016-06-02,RATED M FOR MATURE,36,Action,PC
bright memory,2020-03-25,RATED M FOR MATURE,168,Action,PC
bright memory infinite,2021-11-12,RATED M FOR MATURE,131,Action,Xbox Series S/X
brink,2011-05-09,RATED T FOR TEEN,399,Action,PC
broken lines,2020-02-25,RATED M FOR MATURE,13,Strategy,Xbox One
broken sword 1  the shadow of the templars,1996-09-30,RATED T FOR TEEN,109,Adventure,Classic Macintosh
broken sword 5  the serpents curse,2013-12-03,RATED T FOR TEEN,101,Adventure,Nintendo Switch
brothers a tale of two sons,2013-08-07,RATED T FOR TEEN,1594,Action,PlayStation 3
brothers in arms earned in blood,2005-10-03,RATED M FOR MATURE,85,Action,PlayStation 2
brothers in arms hells highway,2008-09-23,RATED M FOR MATURE,142,Action,PC
brothers in arms road to hill 30,2005-03-14,RATED M FOR MATURE,107,Action,Xbox
bud spencer & terence hill  slaps and beans,2017-12-15,RATED T FOR TEEN,18,Action,Xbox One
bug fables the everlasting sapling,2019-11-20,RATED E FOR EVERYONE,16,Action,Nintendo Switch
bulletstorm,2011-02-22,RATED M FOR MATURE,835,Action,PlayStation 3
bulletstorm full clip edition,2017-04-07,RATED M FOR MATURE,614,Action,PlayStation 4
bully,2006-10-17,RATED T FOR TEEN,295,Action,PlayStation 4
bully scholarship edition,2008-03-04,RATED T FOR TEEN,733,Action,PC
burn zombie burn!,2009-03-26,RATED M FOR MATURE,25,Action,PlayStation 3
burnout 3 takedown,2004-09-07,RATED T FOR TEEN,140,Racing,Xbox
burstfire,2015-09-24,RATED M FOR MATURE,4,Action,PC
cadence of hyrule,2019-06-13,RATED E FOR EVERYONE,131,Action,Nintendo Switch
caesar 3,1998-09-30,RATED T FOR TEEN,124,Strategy,PC
caesar 3,1998-09-30,RATED T FOR TEEN,124,Strategy,PC
cafe 0 ~the drowned mermaid~,2012-09-27,RATED T FOR TEEN,4,Adventure,PC
call of cthulhu,2018-10-30,RATED M FOR MATURE,352,Action,Nintendo Switch
call of cthulhu,2018-10-30,RATED M FOR MATURE,353,Action,Nintendo Switch
call of cthulhu prisoner of ice,1994-12-31,RATED T FOR TEEN,13,Adventure,Linux
call of cthulhu shadow of the comet,1992-12-31,RATED M FOR MATURE,12,Adventure,PC
call of duty,2003-10-29,RATED T FOR TEEN,841,Shooter,PlayStation 3
call of duty 2,2005-10-25,RATED T FOR TEEN,878,Shooter,Xbox 360
call of duty 3,2006-11-07,RATED T FOR TEEN,304,Shooter,Xbox 360
call of duty 4 modern warfare,2007-11-05,RATED M FOR MATURE,1702,Action,Nintendo DS
call of duty advanced warfare,2014-11-03,RATED M FOR MATURE,816,Action,PlayStation 4
call of duty advanced warfare  gold edition,2014-11-03,RATED AO FOR ADULTS ONLY,172,Action,PC
call of duty black ops,2010-11-09,RATED M FOR MATURE,1750,Action,iOS
call of duty black ops 4,2018-10-12,RATED M FOR MATURE,555,Action,PC
call of duty black ops ii,2012-11-13,RATED M FOR MATURE,1347,Action,Wii U
call of duty black ops iii,2015-11-06,RATED M FOR MATURE,1433,Action,Xbox 360
call of duty finest hour,2004-11-16,RATED T FOR TEEN,51,Shooter,PlayStation 2
call of duty ghosts,2013-11-05,RATED M FOR MATURE,790,Action,Wii U
call of duty infinite warfare,2016-11-04,RATED M FOR MATURE,591,Action,Xbox One
call of duty mobile,2019-10-01,RATED M FOR MATURE,147,Action,Android
